patent_id,published_or_filed_date,filed_country,application_kind,pct_doc_number,pct_doc_type
9403611,2013-11-28,WO,00,PCT/EP2013/074946,pct_application
11129880,2018-06-21,WO,A,WO2018/107705,wo_grant
9337213,2013-10-10,WO,A,WO2013/150981,wo_grant
6878675,2001-09-17,WO,00,PCTEP01/10693,pct_application
10906874,2017-09-18,WO,00,PCT/US2017/052103,pct_application
4549848,1983-01-19,WO,00,PCT/SE83/00012,pct_application
6500632,1999-10-28,WO,A,WO99/54495,wo_grant
8136863,2007-12-27,WO,A,WO2007/147908,wo_grant
8221551,2008-01-10,WO,A,WO2008/004397,wo_grant
10271094,2016-02-15,WO,00,PCT/KR2016/001520,pct_application
8950445,2007-10-11,WO,A,WO2007/113048,wo_grant
10182347,2015-10-08,WO,A,WO2015/151495,wo_grant
10181364,2016-01-07,WO,A,WO2016/003675,wo_grant
10463687,2012-07-26,WO,A,WO2012/100142,wo_grant
7341213,2003-04-12,WO,00,PCT/GB03/01552,pct_application
9580848,2012-12-21,WO,00,PCT/US2012/071177,pct_application
10030967,2014-09-18,WO,A,WO2014/140496,wo_grant
8186719,2007-11-22,WO,A,WO2007/132779,wo_grant
8835631,2008-12-04,WO,A,WO2008/146753,wo_grant
7141901,2002-11-14,WO,A,WO02/091553,wo_grant
10446015,2013-06-27,WO,A,WO2013/093808,wo_grant
9625057,2013-12-13,WO,00,PCT/EP2013/076496,pct_application
9905362,2013-10-17,WO,00,PCT/JP2013/078191,pct_application
8012586,2008-05-29,WO,A,WO2008/063241,wo_grant
10002227,2014-03-27,WO,A,WO2014/045119,wo_grant
7881816,2006-06-22,WO,A,WO2006/064362,wo_grant
4915205,1986-08-04,WO,00,PCT/GB86/00468,pct_application
10022635,2017-04-06,WO,A,WO2017/056335,wo_grant
6428682,1999-03-18,WO,A,WO99/13134,wo_grant
9967901,2011-06-16,WO,A,WO2011/071317,wo_grant
8757809,2010-07-05,WO,00,PCT/DK2010/050175,pct_application
7865787,2005-12-09,WO,00,PCT/DE2005/002223,pct_application
10637111,2016-09-29,WO,00,PCT/KR2016/010915,pct_application
9060141,2011-03-31,WO,A,WO2011/036041,wo_grant
8692301,2010-03-11,WO,A,WO2010/027322,wo_grant
7257491,2003-11-27,WO,A,WO03/098000,wo_grant
11291713,2018-09-20,WO,A,WO2018/167061,wo_grant
9771230,2015-01-22,WO,00,PCT/JP2015/051664,pct_application
8179767,2009-03-16,WO,00,PCT/EP2009/053037,pct_application
9299424,2011-10-26,WO,00,PCT/JP2011/005972,pct_application
7880427,2006-01-20,WO,00,PCT/EP2006/000483,pct_application
9487319,2012-06-14,WO,A,WO2012/077594,wo_grant
8060942,2005-12-01,WO,A,WO2005/114571,wo_grant
6170522,1998-01-22,WO,00,PCT/JP98/00284,pct_application
11311582,2016-11-18,WO,00,PCT/US2016/062952,pct_application
7390648,2000-11-02,WO,A,WO00/65137,wo_grant
9175098,2011-09-01,WO,A,WO2011/103878,wo_grant
9881133,2013-05-17,WO,00,PCT/US2013/041590,pct_application
7841206,2004-12-14,WO,00,PCT/KR2004/003288,pct_application
6201622,1996-03-22,WO,00,PCT/GB96/00702,pct_application
10259242,2016-07-14,WO,A,WO2016/111247,wo_grant
10539105,2012-08-23,WO,00,PCT/EP2012/066446,pct_application
10868909,2018-08-01,WO,00,PCT/FR2018/051982,pct_application
4513678,1982-11-08,WO,00,PCT/SE82/00375,pct_application
10047560,2015-05-14,WO,00,PCT/US2015/030697,pct_application
8493886,2008-11-27,WO,A,WO2008/143329,wo_grant
8376459,2009-06-11,WO,A,WO2009/072321,wo_grant
5793448,,WO,00,PCT/GB94/00186      ,pct_application
8885150,2009-09-03,WO,A,WO2009/106253,wo_grant
8053452,2009-01-08,WO,A,WO2009/005015,wo_grant
10507882,2016-07-28,WO,00,PCT/US2016/044597,pct_application
9944598,2015-09-30,WO,00,PCT/EP2015/072551,pct_application
10604643,2017-06-08,WO,A,WO2017/093008,wo_grant
6278605,1997-11-20,WO,A,WO97/43810,wo_grant
7282612,2003-09-25,WO,A,WO03/078372,wo_grant
9914863,2014-02-06,WO,A,WO2014/020068,wo_grant
9825487,2013-10-15,WO,00,PCT/JP2013/006121,pct_application
10204206,2012-03-15,WO,A,WO2012/032060,wo_grant
9893392,2011-10-03,WO,00,PCT/CA2011/050624,pct_application
9919827,2013-01-25,WO,00,PCT/US2013/023264,pct_application
10195189,2015-12-15,WO,00,PCT/US2015/065893,pct_application
7467760,2003-04-29,WO,00,PCT/CA03/00626,pct_application
10738218,2018-03-08,WO,A,WO2018/040990,wo_grant
11399563,2018-02-22,WO,A,WO2018/033476,wo_grant
6264729,1999-01-21,WO,A,WO99/02617,wo_grant
10237843,2015-11-10,WO,00,PCT/JP2015/081592,pct_application
10201243,2012-07-04,WO,00,PCT/IB2012/053403,pct_application
9580567,2014-05-30,WO,A,WO2014/080827,wo_grant
9102869,2013-08-29,WO,A,WO2013/125379,wo_grant
8927605,2011-05-26,WO,A,WO2011/061330,wo_grant
11266787,2018-01-11,WO,A,WO2018/009509,wo_grant
10029310,2015-09-24,WO,A,WO2015/141998,wo_grant
11328979,2017-09-30,WO,00,PCT/US2017/054673,pct_application
8546340,2009-12-23,WO,00,PCT/FR2009/001477,pct_application
8722193,2011-04-07,WO,A,WO2011/040540,wo_grant
10286342,2013-04-17,WO,00,PCT/FI2013/050424,pct_application
9382251,2014-01-30,WO,A,WO2014/018873,wo_grant
8588908,2009-02-04,WO,00,PCT/US2009/033082,pct_application
8282615,2007-04-11,WO,00,PCT/SE2007/000340,pct_application
9682947,2014-08-07,WO,A,WO2014/117741,wo_grant
9262590,2009-07-22,WO,00,PCT/IB2009/053187,pct_application
8582503,2008-06-16,WO,00,PCT/CN2008/071327,pct_application
11213799,2017-06-29,WO,A,WO2017/110485,wo_grant
10604315,2015-08-13,WO,A,WO2015/119988,wo_grant
10131823,2015-06-05,WO,00,PCT/JP2015/066334,pct_application
6461337,1999-06-17,WO,A,WO99/30410,wo_grant
8750384,2010-06-24,WO,A,WO2010/071504,wo_grant
11221337,2018-11-15,WO,A,WO2018/206772,wo_grant
10723926,2016-07-26,WO,00,PCT/JP2016/071913,pct_application
6294706,1997-03-13,WO,00,PCT/FI97/00169,pct_application
7452579,2004-05-24,WO,00,PCT/FI2004/050075,pct_application
9905591,2016-03-24,WO,A,WO2016/041349,wo_grant
11154056,2016-10-21,WO,00,PCT/TR2016/050396,pct_application
8632449,2010-10-21,WO,A,WO2010/118475,wo_grant
5693005,,WO,00,PCT/NO94/00156      ,pct_application
8354882,2009-07-01,WO,00,PCT/EP2009/058283,pct_application
10574438,2015-08-27,WO,A,WO2015/125765,wo_grant
10644386,2016-11-03,WO,A,WO2016/174467,wo_grant
8278082,2009-10-28,WO,00,PCT/GB2009/002568,pct_application
8376117,2007-12-21,WO,00,PCT/EP2007/011376,pct_application
8320552,2009-10-20,WO,00,PCT/EP2009/063707,pct_application
11376287,2018-04-26,WO,A,WO2018/074514,wo_grant
8813918,2009-12-04,WO,00,PCT/EP2009/066455,pct_application
8680992,2010-12-02,WO,A,WO2010/135840,wo_grant
6340534,1999-01-14,WO,A,WO99/01675,wo_grant
10461988,2016-05-26,WO,00,PCT/CN2016/083561,pct_application
7805993,2004-11-18,WO,A,WO2004/099716,wo_grant
11447998,2019-04-01,WO,00,PCT/US2019/025148,pct_application
9183391,2013-03-13,WO,00,PCT/US2013/030742,pct_application
10036420,2016-02-04,WO,A,WO2016/017629,wo_grant
7770443,2005-06-30,WO,A,WO2005/058618,wo_grant
5181178,1990-07-09,WO,A,WO90/10261,wo_grant
6998842,2003-07-03,WO,A,WO03/054567,wo_grant
8209579,2005-12-26,WO,00,PCT/RU2005/000668,pct_application
7947585,2006-12-04,WO,00,PCT/KR2006/005173,pct_application
11002199,2016-08-31,WO,00,PCT/EP2016/070472,pct_application
8000407,2006-10-27,WO,00,PCT/US2006/042013,pct_application
9140908,2012-09-07,WO,A,WO2012/118683,wo_grant
11156923,2015-12-10,WO,00,PCT/EP2015/079282,pct_application
7632432,2005-06-02,WO,00,PCT/EP2005/005986,pct_application
8753921,2011-09-09,WO,00,PCT/JP2011/070562,pct_application
4914959,1988-04-20,WO,00,PCT/NO88/00030,pct_application
10773574,2016-11-10,WO,A,WO2016/177742,wo_grant
9475147,2012-10-17,WO,00,PCT/JP2012/077382,pct_application
10369382,2016-04-12,WO,00,PCT/CN2016/079046,pct_application
10480199,2016-12-29,WO,A,WO2016/207251,wo_grant
10822685,2018-03-27,WO,00,PCT/JP2018/012570,pct_application
7620306,2007-01-25,WO,A,WO2007/010814,wo_grant
9133177,2010-12-29,WO,A,WO2010/149622,wo_grant
11110138,2013-12-20,WO,00,PCT/CA2013/051009,pct_application
9320015,2012-03-29,WO,00,PCT/RU2012/000235,pct_application
9554870,2013-07-17,WO,00,PCT/EP2013/065057,pct_application
6075294,1997-04-16,WO,00,PCT/EP97/01890,pct_application
7033926,2002-08-09,WO,00,PCT/DE02/02946,pct_application
10821908,2016-12-13,WO,00,PCT/GB2016/053925,pct_application
11162193,2017-08-03,WO,A,WO2017/130220,wo_grant
6660723,2000-03-09,WO,A,WO00/12516,wo_grant
9033837,2012-03-08,WO,A,WO2012/028373,wo_grant
10774270,2016-04-25,WO,00,PCT/EP2016/059116,pct_application
11311473,2018-06-21,WO,A,WO2018/108611,wo_grant
11180613,2017-12-19,WO,00,PCT/EP2017/083477,pct_application
11034917,2016-09-09,WO,A,WO2016/140200,wo_grant
10732189,2016-01-14,WO,00,PCT/IB2016/050157,pct_application
7621632,2005-05-02,WO,00,PCT/JP2005/008651,pct_application
10988886,2016-11-30,WO,00,PCT/US2016/064157,pct_application
8707090,2013-04-25,WO,A,WO2013/057764,wo_grant
11131687,2018-09-27,WO,A,WO2018/172662,wo_grant
9316938,2013-05-30,WO,A,WO2013/077131,wo_grant
9856199,2015-09-11,WO,A,WO2015/132370,wo_grant
9726402,2014-08-14,WO,A,WO2014/122667,wo_grant
9254445,2012-10-29,WO,00,PCT/US2012/062485,pct_application
8491631,2007-08-09,WO,A,WO2007/089843,wo_grant
9815868,2014-11-27,WO,A,WO2014/189468,wo_grant
7936811,2005-12-08,WO,A,WO2005/117313,wo_grant
6358494,1998-10-01,WO,A,WO98/42299,wo_grant
9334665,2010-10-15,WO,00,PCT/NL2010/050682,pct_application
5355440,1991-06-13,WO,A,WO91/08520,wo_grant
7850559,2006-05-04,WO,A,WO2006/045406,wo_grant
6103211,1997-05-22,WO,00,PCT/JP97/01716,pct_application
9790346,2013-05-08,WO,00,PCT/CN2013/075297,pct_application
11083680,2018-09-20,WO,00,PCT/JP2018/034743,pct_application
8276461,2007-05-24,WO,00,PCT/IB2007/001349,pct_application
10608739,2017-11-13,WO,00,PCT/EP2017/079015,pct_application
7341623,2003-04-24,WO,A,WO03/033570,wo_grant
8103933,2006-02-24,WO,00,PCT/EP2006/060248,pct_application
8591882,2011-08-12,WO,00,PCT/JP2011/068424,pct_application
11251957,2018-01-04,WO,A,WO2018/002111,wo_grant
5934413,1997-01-03,WO,A,WO97/00218,wo_grant
8818861,2010-04-08,WO,A,WO2010/038139,wo_grant
11269381,2019-11-21,WO,A,WO2019/218544,wo_grant
8315403,2006-01-12,WO,A,WO2006/004159,wo_grant
8859460,2010-11-30,WO,00,PCT/EP2010/068494,pct_application
7100363,2003-10-31,WO,00,PCT/EP03/12112,pct_application
10988568,2016-08-03,WO,00,PCT/JP2016/072816,pct_application
7350503,2004-06-03,WO,A,WO2004/046525,wo_grant
7997638,2008-04-10,WO,A,WO2008/041473,wo_grant
9544498,2012-03-29,WO,A,WO2012/039669,wo_grant
5480973,1992-04-22,WO,00,PCT/GB92/00736,pct_application
9993049,2015-01-15,WO,A,WO2015/004763,wo_grant
10873145,2016-12-29,WO,00,PCT/CN2016/112935,pct_application
10839473,2017-11-30,WO,00,PCT/US2017/063815,pct_application
11427630,2018-05-07,WO,00,PCT/EP2018/061706,pct_application
8068452,2006-05-24,WO,00,PCT/CN2006/001085,pct_application
11271684,2019-07-04,WO,A,WO2019/127248,wo_grant
9571583,2015-05-07,WO,A,WO2015/062822,wo_grant
10300768,2015-04-07,WO,00,PCT/JP2015/001953,pct_application
9956038,2015-03-24,WO,00,PCT/US2015/022241,pct_application
9849062,2008-11-20,WO,A,WO2008/138997,wo_grant
8831134,2011-10-17,WO,00,PCT/JP2011/005801,pct_application
10802511,2016-11-04,WO,00,PCT/AU2016/051055,pct_application
10726402,2016-10-06,WO,A,WO2016/157359,wo_grant
9314016,2013-08-01,WO,A,WO2013/110962,wo_grant
7691418,2005-09-16,WO,00,PCT/EP2005/010011,pct_application
9759452,2013-11-06,WO,00,PCT/IB2013/059931,pct_application
6891023,2000-11-16,WO,00,PCTCU00/00004,pct_application
9132298,2012-08-23,WO,A,WO2012/112078,wo_grant
7116078,2003-07-30,WO,00,PCT/IB03/03408,pct_application
9768671,2014-06-12,WO,A,WO2014/087729,wo_grant
7543777,2005-07-14,WO,A,WO2005/063564,wo_grant
7568457,2005-06-02,WO,00,PCT/JP2005/010525,pct_application
10893342,2016-02-01,WO,00,PCT/IB2016/050508,pct_application
4501726,1983-05-26,WO,A,WO83/01738,wo_grant
10221018,2015-09-30,WO,00,PCT/JP2015/077702,pct_application
8477641,2009-04-02,WO,A,WO2009/041547,wo_grant
8903867,2009-09-08,WO,00,PCT/IT2009/000402,pct_application
5981790,1996-06-20,WO,A,WO96/18603,wo_grant
7107951,2003-10-23,WO,00,PCT/JP03/13578,pct_application
7981215,2007-12-06,WO,A,WO2007/139859,wo_grant
10509719,2015-09-08,WO,00,PCT/US2015/048843,pct_application
9173034,2008-07-25,WO,00,PCT/DK2008/000278,pct_application
9662208,2012-08-02,WO,A,WO2012/103173,wo_grant
10744179,2016-03-24,WO,A,WO2016/042131,wo_grant
10124639,2015-05-14,WO,A,WO2015/067638,wo_grant
8837270,2011-04-01,WO,00,PCT/CN2011/072389,pct_application
9545997,2009-06-18,WO,A,WO2009/074528,wo_grant
6305494,1998-04-23,WO,A,WO98/16915,wo_grant
4394392,1980-07-21,WO,00,PCT/GB80/00120,pct_application
10677093,2017-03-23,WO,A,WO2017/046499,wo_grant
9944761,2013-09-05,WO,00,PCT/IB2013/058311,pct_application
RE37438,1995-12-20,WO,00,PCT/GB95/02978,pct_application
6889895,2001-12-17,WO,00,PCTBE01/00214,pct_application
5184848,1990-08-30,WO,00,PCT/JP90/01101,pct_application
8205743,2009-10-29,WO,A,WO2009/130004,wo_grant
8834539,2009-11-19,WO,00,PCT/IB2009/055161,pct_application
6456782,1999-07-08,WO,A,WO99/34561,wo_grant
8337999,2007-11-27,WO,00,PCT/JP2007/073274,pct_application
8350240,2008-05-21,WO,00,PCT/EP2008/056279,pct_application
4403307,1981-05-28,WO,A,WO81/01484,wo_grant
7400939,2004-05-21,WO,A,WO2004/041484,wo_grant
10464269,2014-04-22,WO,00,PCT/EP2014/001056,pct_application
10639173,2015-07-21,WO,00,PCT/EP2015/066602,pct_application
8951818,2012-11-28,WO,00,PCT/CN2012/085393,pct_application
7725559,2005-04-21,WO,A,WO2005/036367,wo_grant
9990109,2014-12-24,WO,A,WO2014/203301,wo_grant
6035978,1996-12-27,WO,A,WO96/41968,wo_grant
8928472,2010-04-29,WO,A,WO2010/046341,wo_grant
11009981,2020-01-30,WO,A,WO2020/019466,wo_grant
8093270,2006-12-28,WO,A,WO2006/136302,wo_grant
8635211,2010-06-10,WO,00,PCT/US2010/038120,pct_application
5738814,,WO,00,PCT/EP94/03559      ,pct_application
10320068,2014-12-22,WO,00,PCT/CN2014/094498,pct_application
7957625,2006-06-15,WO,A,WO2006/061935,wo_grant
10688926,2017-11-16,WO,00,PCT/EP2017/001349,pct_application
10737864,2015-10-06,WO,00,PCT/GB2015/052910,pct_application
10092472,2016-05-12,WO,A,WO2016/072282,wo_grant
9447856,2012-11-06,WO,00,PCT/EP2012/071889,pct_application
11233657,2018-11-08,WO,A,WO2018/203817,wo_grant
8883109,2010-07-09,WO,00,PCT/US2010/041533,pct_application
6413767,1998-09-24,WO,A,WO98/41837,wo_grant
8947796,2011-11-10,WO,A,WO2011/139283,wo_grant
7762562,2005-11-03,WO,A,WO2005/102762,wo_grant
11200408,2018-11-13,WO,00,PCT/SE2018/051162,pct_application
9142791,2011-05-27,WO,00,PCT/US2011/038403,pct_application
11448787,2018-07-19,WO,A,WO2018/132095,wo_grant
9388107,2014-01-03,WO,A,WO2014/001461,wo_grant
7146005,2001-03-15,WO,A,WO01/19057,wo_grant
11229212,2017-08-18,WO,00,PCT/CA2017/050986,pct_application
10890946,2020-02-06,WO,A,WO2020/024531,wo_grant
6923272,2003-06-05,WO,A,WO03/04563,wo_grant
10365615,2017-04-20,WO,A,WO2017/063408,wo_grant
8334259,2007-09-21,WO,00,PCT/US2007/020445,pct_application
4938875,1987-12-21,WO,00,PCT/BE87/00020,pct_application
6427683,1998-07-23,WO,A,WO98/31411,wo_grant
8934212,2010-10-21,WO,A,WO2010/119733,wo_grant
9702463,2015-09-11,WO,A,WO2015/133255,wo_grant
7597716,2004-12-02,WO,00,PCT/AT2004/000421,pct_application
5321869,1992-06-25,WO,A,WO92/10313,wo_grant
6968590,2001-11-22,WO,A,WO01/87112,wo_grant
5994421,1996-05-02,WO,A,WO96/12767,wo_grant
8277794,2007-11-15,WO,A,WO2007/128115,wo_grant
9567017,2014-08-28,WO,A,WO2014/130425,wo_grant
5653156,1995-02-23,WO,A,WO95/05553,wo_grant
7144390,2000-10-12,WO,A,WO00/59418,wo_grant
6013252,1997-03-06,WO,A,WO97/07813,wo_grant
7219061,2001-05-03,WO,A,WO01/31434,wo_grant
6237435,1999-01-07,WO,A,WO99/00265,wo_grant
9957263,2014-12-31,WO,A,WO2014/206345,wo_grant
9155697,2008-04-17,WO,A,WO2008/044852,wo_grant
6388049,2001-01-11,WO,A,WO01/02453,wo_grant
6533496,2000-02-24,WO,A,WO00/09821,wo_grant
5290447,1991-08-22,WO,A,WO91/12068,wo_grant
6673248,2001-08-09,WO,A,WO01/56936,wo_grant
10801264,2017-02-23,WO,A,WO2017/027983,wo_grant
7781937,2005-12-01,WO,A,WO2005/114826,wo_grant
9021854,2011-06-03,WO,A,WO2011/064509,wo_grant
8708715,2011-06-03,WO,A,WO2011/065461,wo_grant
7784321,2007-04-19,WO,A,WO2007/042060,wo_grant
9076111,2010-12-09,WO,A,WO2010/141601,wo_grant
11220932,2017-08-31,WO,A,WO2017/147400,wo_grant
10661000,2016-10-27,WO,A,WO2016/169540,wo_grant
8282199,2008-08-04,WO,00,PCT/CA2008/001426,pct_application
10936122,2019-09-19,WO,A,WO2019/174371,wo_grant
8916026,2012-05-24,WO,A,WO2012/065951,wo_grant
6559115,2000-01-20,WO,A,WO00/02994,wo_grant
9644511,2014-03-13,WO,A,WO2014/039040,wo_grant
11124760,2015-03-24,WO,00,PCT/US2015/022259,pct_application
10571245,2017-07-27,WO,00,PCT/CN2017/094612,pct_application
9184869,2012-01-12,WO,A,WO2012/005516,wo_grant
8920657,2011-04-18,WO,00,PCT/US2011/032903,pct_application
7436513,2003-04-11,WO,00,PCT/JP03/04670,pct_application
6081975,1998-03-16,WO,00,PCT/SE98/00471,pct_application
5373652,1992-01-02,WO,00,PCT/SE92/00001,pct_application
10722699,2017-06-02,WO,00,PCT/US2017/035604,pct_application
11023418,2018-02-07,WO,00,PCT/KR2018/001666,pct_application
10535854,2016-08-18,WO,00,PCT/JP2016/003768,pct_application
7935232,2005-12-22,WO,A,WO2005/121392,wo_grant
8158994,2008-02-20,WO,00,PCT/JP2008/052806,pct_application
11352472,2017-04-13,WO,00,PCT/JP2017/015161,pct_application
10224768,2014-07-31,WO,A,WO2014/115096,wo_grant
10254238,2014-12-24,WO,A,WO2014/202205,wo_grant
10799341,2017-09-14,WO,00,PCT/US2017/051501,pct_application
7065358,2003-08-11,WO,00,PCT/US03/25129,pct_application
9694968,2014-11-21,WO,00,PCT/EP2014/003111,pct_application
7796051,2006-06-01,WO,A,WO2006/057605,wo_grant
10822836,2016-11-24,WO,A,WO2016/185973,wo_grant
8634968,2005-03-11,WO,00,PCT/EP2005/002573,pct_application
10042481,2010-03-31,WO,00,PCT/JP2010/055926,pct_application
10574022,2017-02-23,WO,00,PCT/JP2017/006785,pct_application
10570470,2014-02-20,WO,A,WO2014/027682,wo_grant
8383124,2009-09-17,WO,A,WO2009/114725,wo_grant
7198186,2001-04-06,WO,00,PCT/DE01/01459,pct_application
9199704,2009-11-17,WO,00,PCT/GB2009/002681,pct_application
8722105,2010-03-04,WO,00,PCT/IL2010/000184,pct_application
11297570,2018-05-02,WO,00,PCT/EP2018/061179,pct_application
11269113,2018-01-25,WO,A,WO2018/017108,wo_grant
11117790,2018-03-19,WO,00,PCT/EP2018/056797,pct_application
10422918,2016-04-26,WO,00,PCT/US2016/029332,pct_application
7911333,2006-12-01,WO,00,PCT/EP2006/069190,pct_application
7179028,2004-03-25,WO,A,WO2004/024376,wo_grant
10087513,2015-01-30,WO,00,PCT/JP2015/052680,pct_application
9346984,2013-01-17,WO,00,PCT/US2013/021861,pct_application
5134975,1988-08-25,WO,00,PCT/EP88/00762,pct_application
11036074,2019-08-15,WO,A,WO2019/153910,wo_grant
8927886,2011-11-17,WO,A,WO2011/141082,wo_grant
11440020,2019-03-14,WO,A,WO2019/049121,wo_grant
9174056,2013-02-14,WO,A,WO2013/021301,wo_grant
7446673,2004-05-13,WO,A,WO2004/040828,wo_grant
8403882,2007-05-31,WO,A,WO2007/059801,wo_grant
11405995,2020-04-02,WO,A,WO2020/064487,wo_grant
10864927,2018-10-04,WO,A,WO2018/180311,wo_grant
9617468,2011-08-04,WO,A,WO2011/093392,wo_grant
10752884,2015-12-22,WO,00,PCT/AU2015/000760,pct_application
9384868,2012-09-13,WO,A,WO2012/121196,wo_grant
8016101,2008-06-25,WO,00,PCT/JP2008/001652,pct_application
8968781,2006-04-27,WO,00,PCT/US2006/016030,pct_application
11396595,2013-03-15,WO,00,PCT/US2013/032334,pct_application
8570621,2009-03-24,WO,00,PCT/EP2009/053437,pct_application
6830682,2002-01-03,WO,A,WO02/00553,wo_grant
5846816,,WO,00,PCT/AU95/00870      ,pct_application
9642116,2009-03-05,WO,00,PCT/IB2009/050917,pct_application
10907727,2018-05-17,WO,A,WO2018/086868,wo_grant
11348228,2018-06-26,WO,00,PCT/US2018/039391,pct_application
7674953,2004-10-14,WO,A,WO2004/087755,wo_grant
11186833,2017-11-16,WO,A,WO2017/194487,wo_grant
